Age,Fare,Parch,Sex,SibSp,Survived,HasCabin,IsAlone,FamilySize,TicketFrequency,Deck,IsMarried,Person_child,Person_female,Person_male,Embarked_C,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,DeckGroup_ABC,DeckGroup_DE,DeckGroup_FG,DeckGroup_M,"CategoricalAge_(-0.08, 16.0]","CategoricalAge_(16.0, 32.0]","CategoricalAge_(32.0, 48.0]","CategoricalAge_(48.0, 64.0]","CategoricalAge_(64.0, 80.0]",CategoricalFare_1,CategoricalFare_2,CategoricalFare_3,CategoricalFare_4,CategoricalFare_5,FamilySizeBin_1,FamilySizeBin_2,FamilySizeBin_3,FamilySizeBin_4,Pclass_1,Pclass_2,Pclass_3,Person,Embarked,Title,DeckGroup,CategoricalAge,CategoricalFare,FamilySizeBin,Pclass
34,10,0,0,0,1.0,1,1,1,1,5,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,2,2,2,2,2,1,2
25,24,0,1,0,0.0,0,1,1,3,7,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,1,1,3,1,4,1,3
36,26,0,0,1,1.0,0,0,2,2,7,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,2,2,3,2,4,2,2
32,8,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,1,1,1,3
30,94,0,0,0,1.0,1,1,1,4,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,2,0,0,1,5,1,1
22,8,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,1,1,1,3
25,7,0,1,0,0.0,0,1,1,1,7,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,1,3,1,1,1,3
44,58,1,0,0,1.0,1,0,2,2,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2,0,2,5,2,1
25,7,0,1,0,0.0,0,1,1,1,7,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,1,3,1,1,1,3
40,8,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1,1,3,2,1,1,3
50,10,0,0,0,1.0,0,1,1,1,7,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,2,0,3,3,2,1,2
42,222,0,1,0,0.0,1,1,1,4,2,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,2,1,0,2,5,1,1
39,8,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,2,1,1,3
23,12,1,1,2,0.0,0,0,4,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,2,1,3,1,3,3,2
2,26,1,0,1,1.0,0,0,3,3,7,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0,3,0,4,3,2
25,7,0,1,0,0.0,0,1,1,1,7,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,1,3,1,1,1,3
17,7,1,1,1,0.0,0,0,3,1,7,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,0,1,3,1,1,3,3
22,22,2,0,0,1.0,0,0,3,3,7,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,2,3,1,4,3,3
30,9,0,0,0,0.0,0,1,1,1,7,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,2,0,3,1,2,1,3
7,26,2,0,0,1.0,0,0,3,3,7,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0,3,0,4,3,2
45,27,0,1,0,0.0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,2,3,0,2,4,1,1
30,106,0,0,0,1.0,0,1,1,3,7,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,3,1,5,1,1
25,14,0,1,0,0.0,0,1,1,2,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,2,1,3,1,3,1,3
22,50,2,0,0,1.0,1,0,3,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,5,3,1
36,71,2,0,0,1.0,1,0,3,2,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,2,0,0,2,5,3,1
9,31,2,0,4,0.0,0,0,7,7,7,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,3,0,4,4,3
11,31,2,0,4,0.0,0,0,7,7,7,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,3,0,4,4,3
32,26,0,1,1,1.0,0,0,2,2,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,2,1,3,1,4,2,2
50,106,0,1,1,0.0,1,0,2,3,2,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2,0,1,0,3,5,2,1
64,26,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,2,2,1,3,3,4,1,1
19,26,0,0,1,1.0,0,0,2,2,7,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,2,2,3,1,4,2,2
30,14,0,1,0,1.0,0,1,1,1,7,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,0,1,3,1,3,1,2
33,21,1,1,1,0.0,0,0,3,3,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,2,1,3,2,3,3,3
8,37,1,1,1,1.0,0,0,3,4,7,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,1,3,0,4,3,2
17,111,2,1,0,1.0,1,0,3,4,2,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,1,0,1,5,3,1
27,26,0,1,0,0.0,0,1,1,2,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,1,3,1,4,1,2
25,8,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1,1,3,1,1,1,3
22,7,0,1,0,1.0,0,1,1,1,7,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,1,3,1,1,1,3
22,8,0,0,0,1.0,0,1,1,1,7,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,2,0,3,1,1,1,3
62,27,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,2,2,1,3,3,4,1,1
48,40,0,0,1,1.0,1,0,2,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0,2,4,2,1
42,228,0,1,0,0.0,0,1,1,5,7,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,0,1,3,2,5,1,1
39,80,1,0,1,1.0,1,0,3,3,4,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,2,2,1,2,5,3,1
36,17,0,0,1,1.0,0,0,2,2,7,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,2,2,3,2,3,2,3
25,8,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1,1,3,1,1,1,3
40,8,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,2,1,1,3
28,14,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,2,1,3,1,3,1,2
25,8,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,1,1,1,3
22,8,0,0,0,0.0,0,1,1,1,7,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,2,0,3,1,1,1,3
24,24,0,1,2,0.0,0,0,3,3,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,2,1,3,1,4,3,3
19,8,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,1,1,1,3
29,21,4,0,0,0.0,0,0,5,5,7,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,2,2,3,1,3,4,3
25,7,0,1,0,0.0,0,1,1,1,7,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,1,3,1,1,1,3
32,8,0,1,0,1.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,1,1,1,3
62,10,0,1,0,1.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,2,2,1,3,3,2,1,2
53,51,0,0,2,1.0,1,0,3,2,2,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,2,2,0,3,5,3,1
36,26,0,1,0,1.0,1,1,1,1,4,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,2,1,1,2,4,1,1
22,8,0,0,0,1.0,0,1,1,1,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,3,1,1,1,3
16,8,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,0,1,1,3
19,14,0,1,0,0.0,0,1,1,2,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,2,1,3,1,3,1,3
34,13,0,0,0,1.0,0,1,1,1,7,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,2,0,3,2,3,1,2
39,56,0,0,1,1.0,1,0,2,2,4,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,2,2,1,2,5,2,1
22,14,0,0,1,0.0,0,0,2,2,7,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2,3,1,3,2,3
32,8,0,1,0,1.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,1,1,1,3
25,30,1,0,1,1.0,0,0,3,2,7,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2,0,3,1,4,3,2
39,111,1,0,1,1.0,1,0,3,4,2,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2,0,2,5,3,1
54,26,0,1,0,0.0,0,1,1,2,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,1,3,3,4,1,2
36,40,0,1,0,0.0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,1,0,2,4,1,1
25,9,0,1,0,0.0,0,1,1,1,7,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,1,3,1,2,1,3
18,80,2,0,0,1.0,1,0,3,3,4,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,2,0,1,1,5,3,1
47,15,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,2,1,3,2,3,1,2
60,79,1,1,1,1.0,1,0,3,2,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,1,0,3,5,3,1
22,8,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,1,1,1,3
25,8,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,1,1,1,3
35,7,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,2,1,1,3
52,78,0,0,1,1.0,1,0,2,2,3,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2,1,3,5,2,1
47,7,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,2,1,1,3
22,8,2,0,0,0.0,0,0,3,1,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,3,1,1,3,3
37,26,0,1,1,0.0,0,0,2,2,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,2,1,3,2,4,2,2
36,24,1,1,1,0.0,0,0,3,3,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,2,1,3,2,4,3,3
28,33,0,0,0,1.0,0,1,1,3,7,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,2,0,3,1,4,1,2
49,0,0,1,0,0.0,0,1,1,4,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,3,1,1,3
25,7,0,1,0,0.0,0,1,1,1,7,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,1,3,1,1,1,3
49,57,0,1,1,1.0,1,0,2,2,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2,0,3,0,3,5,2,1
24,27,1,0,2,1.0,0,0,4,2,7,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2,2,3,1,4,3,2
25,8,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,1,1,1,3
42,42,0,1,0,0.0,0,1,1,2,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,2,1,3,2,4,1,1
44,8,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,2,1,1,3
35,27,0,1,0,1.0,0,1,1,1,7,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,1,3,2,4,1,1
36,16,0,1,1,0.0,0,0,2,2,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,2,1,3,2,3,2,3
30,8,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,1,1,1,3
27,30,0,1,0,1.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,2,1,3,1,4,1,1
22,42,2,0,1,1.0,0,0,4,4,7,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2,3,1,4,3,2
40,153,0,0,0,1.0,1,1,1,3,2,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,2,0,0,2,5,1,1
39,31,5,0,1,0.0,0,0,7,7,7,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2,2,3,2,4,4,3
25,7,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,1,1,1,3
22,16,0,0,1,1.0,0,0,2,2,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,3,1,3,2,3
25,8,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1,1,3,1,1,1,3
35,8,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,2,1,1,3
24,65,2,0,1,1.0,0,0,4,5,7,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,2,0,3,1,5,3,2
34,14,1,1,1,0.0,0,0,3,3,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,2,1,3,2,3,3,3
26,16,0,0,1,0.0,0,0,2,2,7,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,2,2,3,1,3,2,3
4,39,1,0,2,1.0,1,0,4,4,5,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0,2,0,4,3,2
26,10,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2,2,1,3,1,2,1,2
27,14,0,1,1,0.0,0,0,2,2,7,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,3,1,3,2,3
42,53,0,1,1,1.0,1,0,2,2,3,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,2,1,1,2,5,2,1
20,16,1,1,1,1.0,0,0,3,3,7,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,1,3,1,3,3,3
21,8,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,1,1,1,3
21,16,0,1,0,0.0,0,1,1,2,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,2,1,3,1,3,1,3
61,32,0,1,0,0.0,1,1,1,1,3,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,2,2,1,1,3,4,1,1
57,12,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,2,1,3,3,3,3,1,2
21,78,0,0,0,1.0,1,1,1,3,3,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,2,0,1,1,5,1,1
26,8,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,1,1,1,3
25,8,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1,1,3,1,1,1,3
80,30,0,1,0,1.0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,2,2,1,0,4,4,1,1
51,7,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,3,1,1,3
32,30,0,1,0,1.0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,3,0,1,4,1,1
42,0,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,2,1,3,2,1,1,1
9,28,2,0,3,0.0,0,0,6,6,7,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,3,0,4,4,3
28,13,0,0,0,1.0,0,1,1,1,7,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,2,0,3,1,3,1,2
32,8,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,1,1,1,3
31,26,1,1,1,0.0,0,0,3,3,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,2,1,3,1,4,3,2
41,40,5,0,0,0.0,0,0,6,7,7,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2,2,3,2,4,4,3
25,16,0,1,1,0.0,0,0,2,2,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,2,1,3,1,3,2,3
20,8,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,1,1,1,3
24,69,0,0,0,1.0,1,1,1,2,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,5,1,1
2,28,2,0,3,0.0,0,0,6,6,7,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,3,0,4,4,3
25,56,0,1,0,1.0,0,1,1,8,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,2,1,3,1,5,1,3
1,19,1,0,2,1.0,0,0,4,4,7,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,3,3,3
48,77,0,1,1,1.0,1,0,2,3,3,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,0,1,1,2,5,2,1
